global_id	node_type	primary_key	name
11796	constructor_standings	10119	
11797	constructor_standings	10120	
11798	constructor_standings	10121	
11799	constructor_standings	10122	
11800	constructor_standings	10123	
11801	constructor_standings	10124	
11802	constructor_standings	10125	
11803	constructor_standings	10126	
11804	constructor_standings	10127	
11805	constructor_standings	10128	
11806	constructor_standings	10129	
11807	constructor_standings	10130	
11808	constructor_standings	10131	
11809	constructor_standings	10132	
11810	constructor_standings	10133	
11811	constructor_standings	10134	
11812	constructor_standings	10135	
11813	constructor_standings	10136	
11814	constructor_standings	10137	
11815	constructor_standings	10138	
11816	constructor_standings	10139	
11817	constructor_standings	10140	
11818	constructor_standings	10141	
11819	constructor_standings	10142	
11820	constructor_standings	10143	
11821	constructor_standings	10144	
11822	constructor_standings	10145	
11823	constructor_standings	10146	
11824	constructor_standings	10147	
11825	constructor_standings	10148	
11826	constructor_standings	10149	
11827	constructor_standings	10150	
11828	constructor_standings	10151	
11829	constructor_standings	10152	
11830	constructor_standings	10153	
11831	constructor_standings	10154	
11832	constructor_standings	10155	
11833	constructor_standings	10156	
11834	constructor_standings	10157	
11835	constructor_standings	10158	
11836	constructor_standings	10159	
11837	constructor_standings	10160	
11838	constructor_standings	10161	
11839	constructor_standings	10162	
11840	constructor_standings	10163	
11841	constructor_standings	10164	
11842	constructor_standings	10165	
11843	constructor_standings	10166	
11844	constructor_standings	10167	
11845	constructor_standings	10168	
11846	constructor_standings	10169	
11847	standings	0	
11848	standings	1	
11849	standings	2	
11850	standings	3	
11851	standings	4	
11852	standings	5	
11853	standings	6	
11854	standings	7	
11855	standings	8	
11856	standings	9	
11857	standings	10	
11858	standings	11	
11859	standings	12	
11860	standings	13	
11861	standings	14	
11862	standings	15	
11863	standings	16	
11864	standings	17	
11865	standings	18	
11866	standings	19	
11867	standings	20	
11868	standings	21	
11869	standings	22	
11870	standings	23	
11871	standings	24	
11872	standings	25	
11873	standings	26	
11874	standings	27	
11875	standings	28	
11876	standings	29	
11877	standings	30	
11878	standings	31	
11879	standings	32	
11880	standings	33	
11881	standings	34	
11882	standings	35	
11883	standings	36	
11884	standings	37	
11885	standings	38	
11886	standings	39	
11887	standings	40	
11888	standings	41	
11889	standings	42	
11890	standings	43	
11891	standings	44	
11892	standings	45	
11893	standings	46	
11894	standings	47	
11895	standings	48	
11896	standings	49	
11897	standings	50	
11898	standings	51	
11899	standings	52	
11900	standings	53	
11901	standings	54	
11902	standings	55	
11903	standings	56	
11904	standings	57	
11905	standings	58	
11906	standings	59	
11907	standings	60	
11908	standings	61	
11909	standings	62	
11910	standings	63	
11911	standings	64	
11912	standings	65	
11913	standings	66	
11914	standings	67	
11915	standings	68	
11916	standings	69	
11917	standings	70	
11918	standings	71	
11919	standings	72	
11920	standings	73	
11921	standings	74	
11922	standings	75	
11923	standings	76	
11924	standings	77	
11925	standings	78	
11926	standings	79	
11927	standings	80	
11928	standings	81	
11929	standings	82	
11930	standings	83	
11931	standings	84	
11932	standings	85	
11933	standings	86	
11934	standings	87	
11935	standings	88	
11936	standings	89	
11937	standings	90	
11938	standings	91	
11939	standings	92	
11940	standings	93	
11941	standings	94	
11942	standings	95	
11943	standings	96	
11944	standings	97	
11945	standings	98	
11946	standings	99	
11947	standings	100	
11948	standings	101	
11949	standings	102	
11950	standings	103	
11951	standings	104	
11952	standings	105	
11953	standings	106	
11954	standings	107	
11955	standings	108	
11956	standings	109	
11957	standings	110	
11958	standings	111	
11959	standings	112	
11960	standings	113	
11961	standings	114	
11962	standings	115	
11963	standings	116	
11964	standings	117	
11965	standings	118	
11966	standings	119	
11967	standings	120	
11968	standings	121	
11969	standings	122	
11970	standings	123	
11971	standings	124	
11972	standings	125	
11973	standings	126	
11974	standings	127	
11975	standings	128	
11976	standings	129	
11977	standings	130	
11978	standings	131	
11979	standings	132	
11980	standings	133	
11981	standings	134	
11982	standings	135	
11983	standings	136	
11984	standings	137	
11985	standings	138	
11986	standings	139	
11987	standings	140	
11988	standings	141	
11989	standings	142	
11990	standings	143	
11991	standings	144	
11992	standings	145	
11993	standings	146	
11994	standings	147	
11995	standings	148	
11996	standings	149	
11997	standings	150	
11998	standings	151	
11999	standings	152	
12000	standings	153	
12001	standings	154	
12002	standings	155	
12003	standings	156	
12004	standings	157	
12005	standings	158	
12006	standings	159	
12007	standings	160	
12008	standings	161	
12009	standings	162	
12010	standings	163	
12011	standings	164	
12012	standings	165	
12013	standings	166	
12014	standings	167	
12015	standings	168	
12016	standings	169	
12017	standings	170	
12018	standings	171	
12019	standings	172	
12020	standings	173	
12021	standings	174	
12022	standings	175	
12023	standings	176	
12024	standings	177	
12025	standings	178	
12026	standings	179	
12027	standings	180	
12028	standings	181	
12029	standings	182	
12030	standings	183	
12031	standings	184	
12032	standings	185	
12033	standings	186	
12034	standings	187	
12035	standings	188	
12036	standings	189	
12037	standings	190	
12038	standings	191	
12039	standings	192	
12040	standings	193	
12041	standings	194	
12042	standings	195	
12043	standings	196	
12044	standings	197	
12045	standings	198	
12046	standings	199	
12047	standings	200	
12048	standings	201	
12049	standings	202	
12050	standings	203	
12051	standings	204	
12052	standings	205	
12053	standings	206	
12054	standings	207	
12055	standings	208	
12056	standings	209	
12057	standings	210	
12058	standings	211	
12059	standings	212	
12060	standings	213	
12061	standings	214	
12062	standings	215	
12063	standings	216	
12064	standings	217	
12065	standings	218	
12066	standings	219	
12067	standings	220	
12068	standings	221	
12069	standings	222	
12070	standings	223	
12071	standings	224	
12072	standings	225	
12073	standings	226	
12074	standings	227	
12075	standings	228	
12076	standings	229	
12077	standings	230	
12078	standings	231	
12079	standings	232	
12080	standings	233	
12081	standings	234	
12082	standings	235	
12083	standings	236	
12084	standings	237	
12085	standings	238	
12086	standings	239	
12087	standings	240	
12088	standings	241	
12089	standings	242	
12090	standings	243	
12091	standings	244	
12092	standings	245	
12093	standings	246	
12094	standings	247	
12095	standings	248	
12096	standings	249	
12097	standings	250	
12098	standings	251	
12099	standings	252	
12100	standings	253	
12101	standings	254	
12102	standings	255	
12103	standings	256	
12104	standings	257	
12105	standings	258	
12106	standings	259	
12107	standings	260	
12108	standings	261	
12109	standings	262	
12110	standings	263	
12111	standings	264	
12112	standings	265	
12113	standings	266	
12114	standings	267	
12115	standings	268	
12116	standings	269	
12117	standings	270	
12118	standings	271	
12119	standings	272	
12120	standings	273	
12121	standings	274	
12122	standings	275	
12123	standings	276	
12124	standings	277	
12125	standings	278	
12126	standings	279	
12127	standings	280	
12128	standings	281	
12129	standings	282	
12130	standings	283	
12131	standings	284	
12132	standings	285	
12133	standings	286	
12134	standings	287	
12135	standings	288	
12136	standings	289	
12137	standings	290	
12138	standings	291	
12139	standings	292	
12140	standings	293	
12141	standings	294	
12142	standings	295	
12143	standings	296	
12144	standings	297	
12145	standings	298	
12146	standings	299	
12147	standings	300	
12148	standings	301	
12149	standings	302	
12150	standings	303	
12151	standings	304	
12152	standings	305	
12153	standings	306	
12154	standings	307	
12155	standings	308	
12156	standings	309	
12157	standings	310	
12158	standings	311	
12159	standings	312	
12160	standings	313	
12161	standings	314	
12162	standings	315	
12163	standings	316	
12164	standings	317	
12165	standings	318	
12166	standings	319	
12167	standings	320	
12168	standings	321	
12169	standings	322	
12170	standings	323	
12171	standings	324	
12172	standings	325	
12173	standings	326	
12174	standings	327	
12175	standings	328	
12176	standings	329	
12177	standings	330	
12178	standings	331	
12179	standings	332	
12180	standings	333	
12181	standings	334	
12182	standings	335	
12183	standings	336	
12184	standings	337	
12185	standings	338	
12186	standings	339	
12187	standings	340	
12188	standings	341	
12189	standings	342	
12190	standings	343	
12191	standings	344	
12192	standings	345	
12193	standings	346	
12194	standings	347	
12195	standings	348	
12196	standings	349	
12197	standings	350	
12198	standings	351	
12199	standings	352	
12200	standings	353	
12201	standings	354	
12202	standings	355	
12203	standings	356	
12204	standings	357	
12205	standings	358	
12206	standings	359	
12207	standings	360	
12208	standings	361	
12209	standings	362	
12210	standings	363	
12211	standings	364	
12212	standings	365	
12213	standings	366	
12214	standings	367	
12215	standings	368	
12216	standings	369	
12217	standings	370	
12218	standings	371	
12219	standings	372	
12220	standings	373	
